giata,giata_name,giata_latitude,giata_longitude,hilton,hilton_name,hilton_latitude,hilton_longitude,score
46863917,"Hilton Porto Gaia",41.135737318973,-8.618467204894,OPOGA,"Hilton Porto Gaia",41.1358,-8.618449,22.147282
46381200,"Hilton Garden Inn Wausau",44.932013829377,-89.662051235782,CWAWA,"Home2 Suites by Hilton Wausau",44.951911,-89.663104,14.73525
65870822,"Hilton Garden Inn Toronto/Oakville",43.503463,-79.668955,YYZAB,"Tru by Hilton Oakville Toronto ON",43.491424,-79.679762,20.128937
46156411,"Homewood Suites by Hilton Denver - Littleton",39.576783,-105.135635,DENNN,"Homewood Suites by Hilton Thornton Denver",39.957916,-105.00206,20.769417
64315040,"Hilton Garden Inn Kyoto Shijo Karasuma",34.998483,135.75990664,ITMKY,"Hilton Garden Inn Kyoto Shijo Karasuma",34.99848,135.75991,29.776188
95868662,"Hilton Grand Vacations Club La Pacifica Los Cabos",22.98159382,-109.7643272,SJDGV,"Hilton Grand Vacations Club La Pacifica Los Cabos",22.981746,-109.764083,32.578354
86602306,"DoubleTree by Hilton Abilene Downtown Convention Center",32.453464118038,-99.733888091367,ABIDT,"DoubleTree by Hilton Abilene Downtown Convention Center",32.454374,-99.734205,30.8461
80105131,"SpringHill Suites The Dunes On Monterey Bay",36.66498418,-121.80822694,MRYCA,"Home2 Suites by Hilton at the Dunes on Monterey Bay",36.665226,-121.807599,24.170113
36827851,"Home2 Suites By Hilton Wilkes-Barre",41.2350766,-75.85264698,AVPBA,"DoubleTree by Hilton Wilkes-Barre",41.250849,-75.8141,22.003021
66976822,"Hotel West & Main Conshohocken Philadelphia, Tapestry by Hilton",40.073366,-75.307878,PHLCO,"Hotel West & Main Conshohocken Philadelphia, Tapestry by Hilton",40.072422,-75.3072,33.69773
71079131,"Hilton Suites Boca Raton",26.366104,-80.168076,BCTBS,"Homewood Suites by Hilton Boca Raton",26.398844,-80.106304,25.554432
61652582,"Hampton Inn By Hilton Carefree",33.82439112,-111.92177096,PHXCF,"Hampton Inn by Hilton Carefree",33.82408,-111.92177,22.798569
56405837,"Homewood Suites by Hilton Greenville, NC",35.61480687,-77.40097161,PGVMB,"Homewood Suites by Hilton Greenville",35.614399,-77.400973,21.65986
27037793,"Home2 Suites by Hilton Hobbs",32.73886703,-103.14631294,HOBHH,"Home2 Suites by Hilton Hobbs",32.738969,-103.146401,24.892155
61082706,"Home2 Suites By Hilton Atlanta West Lithia Springs",33.77011732,-84.59937628,ATLBL,"Homewood Suites by Hilton Lithia Springs Atlanta West",33.771588,-84.607258,27.447895
33252364,"Tru by Hilton Spokane Valley",47.67726431,-117.22344257,GEGSV,"Tru by Hilton Spokane Valley",47.677257,-117.223663,27.336739
42401495,"Home2 Suites by Hilton San Jose South",37.25877741,-121.78466764,SJCIT,"Home2 Suites by Hilton San Jose Downtown",37.328957,-121.884774,22.534847
77447531,"Airport House Southend",51.5362,0.719965,SENSE,"Hampton by Hilton Southend Airport",51.56707,0.700225,16.75371
79112102,"Homewood Suites by Hilton Oxnard",34.220221615695,-119.14425015449,OXRES,"Tru by Hilton Oxnard",34.230335,-119.174768,16.863333
32621120,"Hilton Huizhou Longmen Resort",23.58281433,114.00183243,HUZHI,"Hilton Huizhou",23.110217,114.42592,12.936001
31759357,"Tru by Hilton Naperville Chicago",41.80117689,-88.20800068,LOTRV,"Tru by Hilton Romeoville Chicago",41.651798,-88.125553,20.41182
26062033,"Home2 Suites By Hilton Lakewood Ranch",27.39230731,-82.44854511,SRQLW,"Home2 Suites by Hilton Lakewood Ranch",27.392321,-82.448754,27.282335
12538400,"Hotel Dello Fort Lauderdale Airport, Tapestry Collection by Hilton",26.05137042,-80.14398206,FLLIP,"Hotel Dello Fort Lauderdale Airport, Tapestry Collection by Hilton",26.051307,-80.143832,32.907642
63985931,"Home2 Suites by Hilton St Louis Downtown",38.63095855,-90.19821138,BLVED,"Home2 Suites by Hilton Edwardsville",38.798056,-89.991389,13.462667
91771277,"Courtyard Denver West Golden",39.723941344587,-105.16346775956,DENWC,"Tru by Hilton Golden Denver West",39.72748,-105.181137,18.144323
35088684,"Tru by Hilton Atlanta Galleria Ballpark",33.89815692,-84.47530446,ATLIM,"Hilton Atlanta Galleria Ballpark",33.884004,-84.473189,24.184944
18564866,"Candlewood Suites Enid",36.39049132,-97.85894427,WDGED,"Home2 Suites by Hilton Enid",36.395539,-97.878405,15.384932
75192604,"Hilton Garden Inn Chesterton",41.575555,-87.044119,MDWSC,"Tru by Hilton Chesterton",41.574178,-87.044484,15.590491
77097702,"Graduate Nashville",36.15131197,-86.79984829,GUAAA,"Graduate Test Facility",36.15158,-86.796303,11.866712
52422102,"Hampton Inn & Suites Braselton",34.1092735,-83.7626729,ATLSO,"Hampton Inn & Suites by Hilton Social Circle",33.61122,-83.7048,11.453805
93302044,"Madinah Hilton",24.472091243034,39.610876834575,MEDMG,"DoubleTree by Hilton Madinah Gate",24.4711,39.698206,18.23016
85075462,"Tru by Hilton Smithfield I-95",35.507992916589,-78.323280342328,RDUSF,"Tru by Hilton Smithfield I-95",35.508095,-78.323022,31.160765
96801680,"Tru by Hilton Indianapolis Downtown",39.75886119,-86.15923078,INDEX,"Motto by Hilton Indianapolis Downtown",39.767361,-86.15785,19.084372
77356684,"DoubleTree by Hilton Noumea Ilot Maitre Resort",-22.33348649,166.40993034,NOUDI,"DoubleTree by Hilton Noumea Ilot Maitre Resort",-22.333401,166.410004,37.24568
57865837,"Shasta Lodge Redding",40.587316992752,-122.39047139883,RDDSL,"Homewood Suites by Hilton Shasta Lake Redding",40.681998,-122.352445,22.16267
67036375,"Hilton Guangzhou Science City",23.172298985668,113.45141025264,CANSI,"HGI Guangzhou Science City",23.171701,113.451248,18.900759
50935542,"Home2 Suites By Hilton Frederick",39.36762741,-77.41510466,DCABU,"Home2 Suites by Hilton Ashburn, VA",39.059377,-77.448185,16.355259
76658444,"Homewood Suites By Hilton Oak Creek Milwaukee",42.90296048,-87.9386423,MKEHO,"Homewood Suites by Hilton Oak Creek Milwaukee",42.903389,-87.939611,29.677135
19380604,"Hilton Austin",30.265379049808,-97.738670557737,AUSOM,"Warterloo Park Hotel Austin, Curio Collection by Hilton",30.272222,-97.734444,16.464066
60530753,"Hubers Chalets",47.159340294269,11.862015724182,INNKO,"Hilton Kitzbuehel Oberndorf Resort & Chalets",47.504427,12.359849,8.7647915
88250560,"Hampton Inn Warroad",48.90560613,-95.3205901,TVFWR,"Hampton Inn by Hilton Warroad",48.906369,-95.320818,20.999557
71262433,"Hampton by Hilton Turkistan",43.29728292,68.2768023,CITTK,"Hampton by Hilton Turkistan",43.297396,68.276856,24.317327
76136502,"Motel 6 Savannah Airport Pooler",32.1097346,-81.2313186,SAVOR,"The SoJourn Pooler Savannah Airport, Tapestry Collection by Hilton",32.134595,-81.246704,21.269466
89060317,"Hampton by Hilton Riga Airport",56.922787721948,23.998196324081,RIXRA,"Hampton by Hilton Riga Airport",56.923113,23.998204,23.859571
96956477,"Homewood Suites by Hilton Denton",33.173726,-97.098574,DFWCC,"Home2 Suites by Hilton Denton",33.221889,-97.167857,18.56383
15264273,"Guangzhou Conghua Lakeview Resort Guangzhou",23.1359,113.318,CANCH,"HGI Guangzhou Conghua",23.530075,113.607189,16.66728
45854251,"Travelodge Manchester Trafford Park",53.470612,-2.362388,MANTF,"Hampton by Hilton Manchester Trafford",53.457802,-2.338006,18.191982
17966317,"Hilton Zhuhai",22.189517779386,113.52455129543,ZUHUP,"Zhuhai Downtown, Tapestry Collection by Hilton",22.241096,113.53468,16.4299
42889917,"Canopy by Hilton Dubai Al Seef",25.256118630218,55.311878659901,DXBSE,"Canopy by Hilton Dubai Al Seef",25.256274,55.311944,31.623747
74601506,"Homewood Suites by Hilton Virginia Beach/Norfolk Airport",36.847720341355,-76.178448424373,ORFAB,"Homewood Suites by Hilton Virginia Beach North",36.860368,-75.978783,20.441715
59444066,"Al Seef Heritage Hotel Dubai, Curio Collection by Hilton",25.263895,55.305116,DXBAS,"Al Seef Heritage Hotel Dubai, Curio Collection by Hilton",25.263928,55.305113,32.418293
71956160,"Hampton Inn & Suites Manchester-Bedford",42.942134,-71.466942,MHTRR,"Home2 Suites by Hilton Manchester Bedford Manchester",42.937844,-71.466722,25.246317
78373862,"Home2 Suites by Hilton Bristol",41.65327185,-72.91421997,BDLBT,"Home2 Suites by Hilton Bristol",41.653332,-72.914206,23.018301
71211037,"Microtel Inn & Suites Montreal Airport-Dorval QC",45.48643261,-73.78100415,YMQMJ,"Hampton Inn by Hilton Dorval Montreal Airport QC",45.45354,-73.7347,26.656984
39067975,"Hampton by Hilton Dubai Al Seef",25.256159205757,55.311869076058,DXBAL,"Hampton by Hilton Dubai Al Seef",25.255739,55.311369,28.358421
51247211,"Hilton Garden Inn Pensacola Downtown",30.414568197766,-87.205157,PNSPD,"Homewood Suites by Hilton Pensacola Downtown",30.418078,-87.199607,17.499584
29156284,"Fairfield Inn & Suites Shawnee",35.38719619,-96.90901157,SNLSH,"Home2 Suites by Hilton Shawnee",35.386947,-96.911716,13.213247
94033451,"Home2 Suites by Hilton Milwaukee Airport",42.93762145511,-87.907107070114,MKEGT,"Home2 Suites by Hilton Grafton",43.314028,-87.919083,14.816927
34183131,"Hongshan Urumqi",43.813,87.5922,URCYR,"HGI Urumqi",43.814769,87.603515,10.8301325
65825997,"Fu Yi Hotel Meishan",30.17805669,103.86601272,CTUMJ,"DoubleTree by Hilton Meishan",30.038181,103.857281,10.1977625
44587746,"Ginger Surat City Centre",21.20489038,72.83997296,STVGI,"Hilton Garden Inn Surat City Centre",21.204357,72.839221,19.447094
62245266,"Le Belgrand Hotel Paris Champs Elysees, Tapestry Collection by Hilton",48.870012,2.290821,PARLB,"Le Belgrand Hotel Paris Champs Elysees, Tapestry Collection by Hilton",48.870017,2.290813,36.777195
41102855,"Affordable Inns Denver West - Wheat Ridge",39.783655,-105.113183,DENWR,"Hampton Inn & Suites by Hilton Wheat Ridge Denver West",39.768555,-105.148533,23.387182
47584066,"Hampton Inn Crown Point",41.42043496,-87.33242348,ORDCP,"Hampton Inn by Hilton Crown Point",41.42041,-87.332409,20.636995
66257942,"Hampton Inn & Suites Marina",36.69487118,-121.80297508,MRYHM,"Hampton Inn & Suites by Hilton Marina",36.694868,-121.802992,17.088987
78882273,"Fredericksburg Inn & Suites",30.269416,-98.868626,AUSFB,"Home2 Suites by Hilton Fredericksburg",30.257,-98.854,14.003447
11237840,"Hampton Inn Abingdon",36.70177,-81.974146,VJIAB,"Hampton Inn by Hilton Abingdon",36.700672,-81.971566,21.029299
77994400,"Hampton Inn Los Angeles/Carson",33.87242279086,-118.26351807127,LAXCN,"Hampton Inn by Hilton Los Angeles Convention Center",34.036752,-118.268326,18.670475
28281531,"Hilton McLean Tysons Corner",38.92659,-77.216379,DCAAN,"Hampton Inn by Hilton McLean Tysons Central",38.921269,-77.232216,25.221085
94408135,"Wingate by Wyndham Charlotte Airport South/ I-77 Tyvola",35.165102,-80.89356,CLTTV,"Tru by Hilton Charlotte Tyvola I-77",35.164667,-80.894163,22.016747
13444811,"Homewood Suites by Hilton Los Angeles International Airport",33.94625815,-118.39274093,LAXAA,"Homewood Suites by Hilton Los Angeles Convention Center",34.036752,-118.268326,21.153442
28281531,"Hilton McLean Tysons Corner",38.92659,-77.216379,DCAAA,"Homewood Suites by Hilton McLean Tysons Central",38.921269,-77.232216,25.221085
20953106,"Hilton Greenville",34.856223,-82.336865,GSPGR,"Doubletree by Hilton Greenville Airport",34.86553,-82.260653,17.227974
72819520,"Floral Hotel Suya Thousand Islet Lake",30.27411104,120.15507769,HGHQQ,"A Thousand Moons, Curio Collection by Hilton",30.495225,119.663414,7.1811523
78675793,"Hilton Virginia Beach Oceanfront",36.85909,-75.977851,ORFIG,"Home2 Suites by Hilton Virginia Beach Princess Anne",36.785646,-76.105285,16.918175
76119062,"The Samuel Ryder Hotel St. Albans, Tapestry Collection by Hilton",51.749611,-0.340347,LTNSR,"The Samuel Ryder Hotel St Albans, Tapestry Collection by Hilton",51.749722,-0.340278,36.9608
71354615,"The Roslyn, Tapestry Collection by Hilton",40.801989,-73.652588,LGARS,"The Roslyn, Tapestry Collection by Hilton",40.801579,-73.652302,28.322021
15746491,"Hilton Garden Inn Jeffersonville Louisville North",38.345877079628,-85.709042824191,SDFJF,"Hilton Garden Inn Jeffersonville Louisville North",38.346007,-85.708816,29.193819
21660833,"Home2 Suites By Hilton Petaluma",38.27184733,-122.66809995,OAKPT,"Home2 Suites by Hilton Petaluma",38.271773,-122.668092,25.085608
12177586,"Home2 Suites by Hilton Quebec City",46.78646225,-71.35885825,YQBWH,"Home2 Suites by Hilton Quebec City, QC",46.786514,-71.358754,25.559357
66199346,"Holiday Inn Express & Suites Forney",32.75567416,-96.46387371,DFWFO,"Hampton Inn & Suites by Hilton Forney",32.75,-96.453,15.147898
62319884,"Atocha Hotel Madrid, Tapestry Collection by Hilton",40.4104159,-3.6954733,MADAT,"Atocha Hotel Madrid, Tapestry Collection by Hilton",40.410614,-3.695308,29.981003
45550237,"Home2 Suites By Hilton Lubbock",33.551739881127,-101.94474861864,LBBAQ,"Home2 Suites by Hilton Lubbock University",33.594,-101.856,24.07802
45281440,"Hilton Mumbai International Airport",19.104411132779,72.870611250401,BOMAI,"Hilton Garden Inn Mumbai Mumbai International Airport",19.103757,72.862505,31.488384
52765175,"Hampton Inn by Hilton Bedford",38.86435043,-86.51686576,INDIE,"Hampton Inn by Hilton Bedford IN",38.864427,-86.516873,21.636726
23292582,"Hart Shoreditch Hotel London, Curio Collection by Hilton",51.52494558,-0.08157733,LONSD,"Hart Shoreditch Hotel London, Curio Collection by Hilton",51.524904,-0.08146,32.60139
10562731,"Hilton Molino Stucky Venice",45.428265316034,12.319992184639,VCEIN,"Hampton by Hilton Venice Isola Nuova",45.440597,12.304897,12.612366
88952811,"Doubletree By Hilton Yuksekova",37.5743,44.0087,YKODT,"DoubleTree by Hilton Yuksekova",37.565689,44.260822,25.565166
22575357,"Best Western Porterville Inn",36.050079160552,-119.02385383844,PTVNQ,"Hampton Inn and Suites by Hilton Porterville",36.050463,-119.023848,13.034854
83800091,"Homewood Suites by Hilton Munster",41.54990616,-87.51242138,ORDER,"Home2 Suites by Hilton Munster",41.55003,-87.51415,19.497831
24650124,"Hilton Garden Inn Nantong Xinghu",31.924778729975,120.95014783146,NTGXH,"Hilton Garden Inn Nantong Xinghu",31.925288,120.950803,27.081331
48840397,"Courtyard Jacksonville I-295/East Beltway",30.339764295027,-81.545848846436,JAXRU,"Tru by Hilton Jacksonville West I 295",30.372897,-81.759545,19.399277
22534226,"Hampton Inn & Suites Houghton",47.122102,-88.563678,CMXHG,"Hampton Inn & Suites by Hilton Houghton",47.121997,-88.563973,21.310795
84648044,"Hampton Inn Petaluma",38.23628215,-122.63103205,OAKSP,"Hampton Inn by Hilton El Cerrito",37.925756,-122.319244,9.161337
81376662,"Hampton Inn Newark Airport",40.699010225044,-74.187803864479,EWRIT,"Hampton Inn by Hilton Newark Airport",40.699016,-74.188081,21.61871
16135964,"Home2 Suites Lexington Keeneland Airport, KY",38.01755964,-84.55775029,LEXKE,"Home2 Suites by Hilton Lexington Keeneland Airport",38.0176,-84.557722,27.205984
79427804,"Homewood Suites By Hilton Needham Boston",42.30056414,-71.22121519,ORHOR,"Homewood Suites by Hilton Milford Boston",42.151241,-71.488722,20.850515
10656935,"La Quinta Inn & Suites by Wyndham El Paso East Loop-375",31.79562162,-106.26782516,CJSEL,"Home2 Suites by Hilton El Paso East Loop 375",31.796,-106.267,24.464624
74030786,"Media Inn & Suites",39.9146749,-75.38012317,PHLTS,"Hilton Garden Inn Media",39.909576,-75.444911,12.680401
40636924,"Home2 Suites By Hilton El Paso Airport",31.78746728,-106.40853702,CJSPA,"Home2 Suites by Hilton El Paso West",31.876,-106.575,22.832342
15729015,"Granvia Osaka",34.701678176972,135.49596252454,OSAWA,"Waldorf Astoria Osaka",34.702817,135.492053,9.338911
27862055,"Tru by Hilton Toronto Airport West",43.673974120707,-79.671973920901,YTONO,"Tru by Hilton Toronto Airport ON",43.687751,-79.605321,22.848595
68211622,"Osaka Umeda Shisax",34.6846,135.499,OSAPY,"Canopy by Hilton Osaka Umeda",34.706247,135.493418,18.387829
50252411,"DoubleTree by Hilton Charleston Mount Pleasant",32.808860684564,-79.849617860079,CHSMN,"DoubleTree by Hilton Charleston Mount Pleasant",32.808889,-79.85,29.95145
53963393,"Hilton Garden Inn Xi'an High-Tech Zone",34.17428568,108.86872421,XIYHT,"Hilton Garden Inn Xi&#39;an Hi-Tech Zone Zhangba Road",34.243704,108.878437,19.78258
84681280,"Hampton Inn Tampa Downtown Channel District",27.95024222,-82.44843829,TPADT,"Hilton Garden Inn Tampa Downtown Channel District",27.948438,-82.445955,25.595936
27249597,"Linyi Hotel Yimeng Road Branch",35.0481212,118.34492632,LYILY,"Hilton Garden Inn Linyi Yimeng Road",35.130057,118.348221,20.856148
18450375,"Home2 Suites by Hilton Omaha UN Medical Center Area",41.25911966,-95.98013374,OMASA,"Hampton Inn & Suites Omaha UN Medical Center Area",41.258527,-95.979199,24.498869
52131724,"Hilton Beihai",21.4693,109.119,BHYJF,"Hilton Garden Inn Beihai Jiafu",21.467541,109.119754,17.205582
25797953,"Rodeway Inn & Suites Indio",33.727506,-116.229975,PSPCA,"Home2 Suites by Hilton Indio",33.706841,-116.257442,12.709357
46224786,"Hampton Inn Neptune/Wall",40.219759615495,-74.092212069312,EWRUN,"Tru by Hilton Neptune Wall",40.220718,-74.09184,16.712303
87341062,"Intercity Itapema",-27.13580468,-48.6094613,NVTIP,"Hilton Garden Inn Itapema",-27.136389,-48.601111,13.664318
29252513,"Home2 Suites by Hilton Las Vegas Northwest",36.28465089,-115.28798121,BLDST,"Home2 Suites by Hilton Henderson",36.075872,-115.035355,13.506306
82773677,"The Art Hotel Denver, Curio Collection by Hilton",39.735485421117,-104.98763578313,DENRT,"The ART Hotel Denver, Curio Collection by Hilton",39.735833,-104.987778,27.059036
75292557,"Hampton Inn Hornell",42.35009662,-77.66922792,ELMOR,"Hampton Inn Hornell",42.350433,-77.669577,21.554037
39128957,"Home2 Suites By Hilton Victorville",34.4836755,-117.33738338,RALER,"Home2 Suites by Hilton Riverside Downtown",33.985768,-117.374718,16.31438
87930604,"Tru By Hilton Roanoke Hollins",37.35810035,-79.95969363,ROAFS,"Tru by Hilton Roanoke Downtown",37.270386,-79.942122,22.140926
95130386,"Home2 Suites by Hilton Las Vegas North",36.240181,-115.07833,LASNH,"Home2 Suites by Hilton Las Vegas North",36.240084,-115.078856,27.025475
88549586,"Nanhu Hotel",35.5936,115.952,JNGYC,"HGI Yuncheng Nanhu",35.567202,115.960798,11.866721
94146640,"Baymont by Wyndham Owatonna",44.085648312809,-93.241909549599,OWANW,"Home2 Suites by Hilton Owatonna",44.082799,-93.244261,12.69753
39276924,"Tru by Hilton Midland",31.99045765,-102.15873966,MAFUP,"Midland Downtown, Tapestry Collection by Hilton",31.997,-102.076,16.534575
65662113,"Hampton Inn Gatlinburg Historic Nature Trail",35.70407,-83.516807,TYSAN,"Home2 Suites by Hilton Gatlinburg Historic Nature Trail",35.706561,-83.517014,25.011318
49904226,"Hilton Garden Inn Lincoln Downtown / Haymarket",40.816565259186,-96.709623543417,LNKLT,"Tru by Hilton Lincoln East",40.815417,-96.652446,10.604402
35615906,"DoubleTree by Hilton Pointe Claire Montreal Airport West",45.462275,-73.826758,YULON,"Tru by Hilton Pointe Claire Montreal Airport West",45.47376,-73.806047,28.869926
36818706,"Changshu Hotel",31.65411285,120.74858961,WUXCS,"Hilton Changshu",31.64521,120.769182,11.594185
98229186,"Home2 Suites by Hilton Tallahassee",30.440721375824,-84.263267813492,TLHCT,"Embassy Suites by Hilton Tallahassee CollegeTown",30.434918,-84.29564,17.669796
55830055,"Home2 Suites by Hilton North Scottsdale near Mayo Clinic",33.667366,-111.923623,PHXTS,"Home2 Suites by Hilton North Scottsdale near Mayo Clinic",33.66621,-111.9237,35.96371
81318993,"Home2 Suites By Hilton Austin Airport",30.22090774,-97.69033483,AUSET,"Home2 Suites by Hilton Austin East Side 5th Street",30.258684,-97.719964,20.841026
11304913,"Hilton Trinidad & Conference Centre",10.671415011812,-61.509050130845,TDATA,"Hampton by Hilton Trinidad Airport",10.60619,-61.345155,13.185904
95389095,"Doubletree by Hilton San Juan",18.451019,-66.064729,SJAJC,"Homewood Suites by Hilton San Juan City Center",18.455464,-66.091548,17.761711
19380604,"Hilton Austin",30.265379049808,-97.738670557737,AUSEA,"Hampton Inn by Hilton Austin East Side 5th Street",30.259,-97.72,16.464066
26446320,"Bukhara House",39.77102044,64.42101657,BHKDT,"Doubletree by Hilton Bukhara",39.798,64.424778,13.272809
95389095,"Doubletree by Hilton San Juan",18.451019,-66.064729,SJACC,"Hampton by Hilton San Juan City Center",18.455464,-66.091548,17.761711
32887335,"Kobuleti Garden Inn",41.84625277,41.77933074,BUSKG,"Hilton Garden Inn Kobuleti",41.859544,41.778931,18.410156
94165484,"Home2 Suites by Hilton New Albany Columbus",40.09008939,-82.79046485,CMHAC,"Homewood Suites by Hilton New Albany Columbus",40.080875,-82.854222,23.403906
25120317,"The Woodlands Resort, Curio Collection by Hilton",30.142871921928,-95.473139144844,IAHWR,"The Woodlands® Resort, Curio Collection by Hilton",30.145006,-95.472972,26.945572
76090604,"Hilton Hartford",41.769192104104,-72.675690733672,BDLRN,"Tru by Hilton Hartford Vernon",41.824623,-72.50139,17.458033
56998993,"Hilton Garden Inn Toledo Downtown",41.648692961873,-83.53596393373,TOLDE,"Hilton Garden Inn Toledo Downtown",41.648558,-83.536141,23.150793
99493004,"DoubleTree by Hilton Bodrum Isil Club Resort",37.085518,27.47693,BJVTR,"DoubleTree by Hilton Bodrum Isil Club All-Inclusive Resort",37.085512,27.477177,30.15005
12167553,"Homewood Suites by Hilton Toledo Downtown",41.64871851304,-83.53603744046,TOLDD,"Homewood Suites by Hilton Toledo Downtown",41.648771,-83.536012,26.329376
59597917,"DoubleTree by Hilton Bodrum Marina Vista",37.034950245829,27.421515139881,BJVMV,"DoubleTree by Hilton Bodrum Marina Vista",37.034667,27.42197,27.75302
20639600,"Tru By Hilton Lexington University Medical Center, Ky",38.03276467,-84.52241404,LEXUM,"Tru by Hilton Lexington University Medical Center",38.032626,-84.522231,28.862976
81615851,"Hilton Garden Inn Rizhao HighTech Zone",35.45344687,119.53504183,RIZHT,"Hilton Garden Inn Rizhao High-Tech Zone",35.453517,119.535118,22.122532
48451357,"Sioux City Inn",42.398779804567,-96.368627297939,SUXGO,"DoubleTree by Hilton Sioux City",42.4905,-96.4018,15.223307
18083277,"Hilton Cairo Heliopolis",30.10677200162,31.364637819782,CAINT,"Hilton Cairo Suez Road",30.112472,31.698111,14.882387
71517302,"Holiday Inn Kansas City - Northeast",39.16479907,-94.49712586,MKCNE,"Hampton Inn by Hilton Kansas City Northeast",39.170449,-94.494471,20.563118
70614560,"SpringHill Suites Toronto Vaughan",43.799516,-79.538012,YYZVV,"Home2 Suites by Hilton Vaughan Toronto ON",43.773886,-79.625653,21.04002
13759677,"Novotel Makkah Thakher City",21.44506667,39.8342477,JEDMA,"Embassy Suites by Hilton Makkah Thakher City",21.445972,39.835258,23.954643
74920615,"Tru By Hilton Wilson",35.73866353,-77.96314792,RWIHE,"Tru by Hilton Wilson",35.7387,-77.9625,24.332363
13759677,"Novotel Makkah Thakher City",21.44506667,39.8342477,JEDMC,"Hilton Garden Inn Makkah Thakher City",21.445972,39.835258,23.954643
35097964,"Baymont by Wyndham Brenham",30.137751,-96.393895,CLLBR,"Tru by Hilton Brenham",30.142,-96.4,13.701424
40502560,"Hilton Parsippany",40.841253042187,-74.455145475652,EWRPA,"Home2 Suites by Hilton Mountain Lakes Parsippany",40.885625,-74.463683,19.61319
57242993,"Tru by Hilton Fayetteville Fort Bragg",35.07441321,-78.95408327,FAYET,"Tru by Hilton Fayetteville Fort Liberty",35.074444,-78.954167,24.711851
53144320,"Hampton Inn & Suites Indianapolis West Speedway",39.80326478,-86.27155888,INDSW,"Hampton Inn and Suites by Hilton Indianapolis West Speedway",39.80431,-86.27145,27.534334
76107506,"DoubleTree by Hilton Madison East",43.127905999761,-89.30980924475,MSNMA,"Doubletree by Hilton East Madison East",43.127803,-89.309607,29.896652
99095586,"Hilton Garden Inn Leon",21.10802684,-101.64382946,BJXAD,"Hilton Garden Inn Leon",21.108149,-101.643836,19.953585
90113680,"Winnemucca Inn & Casino",40.967731286225,-117.74123252553,EKODO,"Hampton Inn by Hilton Winnemucca",40.96717,-117.74342,14.736025
77477917,"Canopy by Hilton Xi'an Qujiang",34.21982062,108.96970418,XIYPY,"Canopy by Hilton Xi'an Qujiang",34.212312,108.963297,29.70845
25723473,"TownePlace Suites Evansville Newburgh",37.97861398,-87.43163523,EVVAN,"Tru by Hilton Newburgh Evansville",37.978968,-87.443252,18.89478
58962091,"Quality Inn & Suites Dawsonville",34.359020470889,-84.040207449944,ATLDD,"Hampton Inn  Suites by Hilton Dawsonville",34.36256,-84.040914,16.90321
23203200,"Home2 Suites by Hilton Cedar Rapids Westdale",41.95283715,-91.72266458,CIDWP,"Home2 Suites by Hilton Cedar Rapids Westdale",41.953021,-91.722696,33.04665
41822706,"Waldorf Astoria Seychelles",-5.862800783275,55.382841821149,SEZPI,"Waldorf Astoria Seychelles Platte Island",-5.863483,55.3828,28.72831
71844204,"Homewood Suites by Hilton Colorado Springs-North",38.965578,-104.792198,COSAO,"Homewood Suites by Hilton Colorado Springs Airport",38.789897,-104.726035,24.185547
27560240,"Hotel Florence, Tapestry Collection by Hilton",34.196980399864,-79.766841363754,FLOAT,"Hotel Florence, Tapestry Collection by Hilton",34.197085,-79.766937,25.034725
85854993,"Hilton Garden Inn Liaocheng Jiangbei Shuicheng",36.428347465294,115.9554391031,TNAGI,"Hilton Garden Inn Liaocheng Jiangbei Shuicheng",36.424318,115.957849,32.720997
19894731,"Mango House Seychelles, LXR Hotels & Resorts",-4.7435626,55.47380639,SEZIT,"Mango House, Seychelles, LXR Hotels and Resorts",-4.743371,55.475667,33.73835
28180902,"The Lodge at Kukui’ula",21.88557699,-159.48360392,LIHHK,"The Lodge at Hokuala, Curio Collection by Hilton",21.962,-159.347,11.444118
43008902,"Mount Dora Cottages",28.80176717,-81.64266483,ORLMD,"Home2 Suites by Hilton Mount Dora",28.815907,-81.63085,17.013737
21478571,"Hilton Garden Inn Long Island City New York",40.750101182247,-73.936879631275,LGALO,"Hampton Inn by Hilton Long Island City New York",40.758284,-73.942117,24.469034
30308113,"Alaskas Select Inn Wasilla",61.59714,-149.362861,WWASI,"Home2 Suites by Hilton Wasilla",61.574503,-149.396591,10.971126
91540146,"Bazhong Leju Inn",31.85661988,106.75997979,BZXBZ,"HGI Bazhong",31.850799,106.772423,11.533845
81728044,"Chongqing Weitai Hotel",29.97887372,106.26600807,CKGTN,"DT Chongqing Tongnan",30.194,105.823,7.4908056
22818251,"Hilton Osaka",34.699923,135.495953,OSAOC,"DoubleTree by Hilton Osaka Castle",34.690637,135.521579,15.993624
44777953,"The Morrow Washington DC, Curio Collection by Hilton",38.905837694129,-77.002568455751,DCANO,"The Morrow Washington DC, Curio by Hilton",38.906301,-77.002387,30.600788
91550331,"Hilton Yokohama",35.464433,139.630527,HNDHI,"Hilton Yokohama",35.464229,139.628676,17.390648
76290011,"Hampton Inn by Hilton Paris",36.2786965,-88.30307074,MKLMW,"Hampton Inn by Hilton Paris",36.278595,-88.302951,19.890156
55732982,"Homewood Suites by Hilton Panama City Beach",30.19779292,-85.77146949,ECPCP,"Homewood Suites by Hilton Panama City Beach",30.197834,-85.771317,25.390049
